Timestamp,Temp_C,Humidity_%,pH,EC,Ground_Truth,ML_Prediction,ML_Anomaly_Score
2026-02-16 12:46:38.899493,24.559426438563893,53.406924377914805,5.974439358396872,1.1543162535576097,0.0,0,-0.248221981813738
2026-02-16 12:47:38.899493,24.58996832760319,55.28402551690913,5.9506669076006045,1.3029927722679957,0.0,0,-0.2073168746189626
2026-02-16 12:48:38.899493,24.563521350911422,56.325179795415515,6.033162342295543,1.2353825402643486,0.0,0,-0.2481781306596218
2026-02-16 12:49:38.899493,25.866752856995923,53.90941455259192,5.913939325466787,1.2716927240941185,0.0,0,-0.15904614060230188
2026-02-16 12:50:38.899493,23.78565451832391,57.87669403265372,5.998734700536854,1.155256817250187,0.0,0,-0.18437014277673747
2026-02-16 12:51:38.899493,23.280476705124194,56.67722779706562,5.915574677218104,1.2294196911302622,0.0,0,-0.1595735087888676
2026-02-16 12:52:38.899493,24.311657923284617,52.832337026164275,5.812633348428795,1.2289977920660495,0.0,0,-0.23417787947253677
2026-02-16 12:53:38.899493,24.71525673976441,56.332988893507995,5.929340211995022,1.1293269779309203,0.0,0,-0.23528990985683695
2026-02-16 12:54:38.899493,24.25731822608545,51.624688656792685,5.819704021214863,1.1998161618579088,0.0,0,-0.22004398463974134
2026-02-16 12:55:38.899493,24.665306630545203,53.617967428293206,6.169707848835394,1.2422664715228617,0.0,0,-0.24290477395840399
2026-02-16 12:56:38.899493,24.778769999003305,53.79146302651146,5.84942605208757,1.1465840004256473,0.0,0,-0.24411657336078857
2026-02-16 12:57:38.899493,24.42559203998638,54.15162103188528,6.044658805133656,1.1659753814778624,0.0,0,-0.2572504798675925
2026-02-16 12:58:38.899493,24.500328928361085,51.645230196837815,6.19424539387654,1.1857586377751426,0.0,0,-0.20611104041518646
2026-02-16 12:59:38.899493,23.872265995153793,57.99418364667322,6.2737814799944465,1.1879375414577962,0.0,0,-0.17035694954660874
2026-02-16 13:00:38.899493,24.248033744055146,52.44242552697083,6.324248397767213,1.1998439252435347,0.0,0,-0.20495959414025322
2026-02-16 13:01:38.899493,24.797565592956886,54.33507245860175,6.166565500975777,1.18385275759275,0.0,0,-0.24750111024068822
2026-02-16 13:02:38.899493,23.42214206789986,52.09102994077958,5.876343740132529,1.1605972575317758,0.0,0,-0.1496213664929022
2026-02-16 13:03:38.899493,24.2712845812458,56.31514508472222,6.480023048901068,1.1578518584043564,0.0,0,-0.16953284679849479
2026-02-16 13:04:38.899493,24.878417955995925,53.77025456314277,6.087938986441626,1.1704373869415474,0.0,0,-0.25086355349381206
2026-02-16 13:05:38.899493,24.79015111492749,53.81239565663311,5.878836742726826,1.222762732097171,0.0,0,-0.2503068237471331
2026-02-16 13:06:38.899493,24.364795606461005,53.1231717730297,5.578020879343224,1.192535728227515,0.0,0,-0.1919623070431658
2026-02-16 13:07:38.899493,23.88259930681661,57.97575455954955,5.595666705766656,1.2650432980440018,0.0,0,-0.13330049070532313
2026-02-16 13:08:38.899493,24.535506119465055,53.42034132926957,6.280295470414116,1.1709396002059578,0.0,0,-0.22596100214760134
2026-02-16 13:09:38.899493,23.918849870396492,57.18627150042966,5.673490578883215,1.190279943356094,0.0,0,-0.1820116619192932
2026-02-16 13:10:38.899493,25.596868462190464,54.10762638788485,5.7597778687123,1.2547129231436362,0.0,0,-0.16698801785999462
2026-02-16 13:11:38.899493,24.597501605579506,57.20361174381018,5.8351238558858345,1.2804254379396385,0.0,0,-0.2140668838178667
2026-02-16 13:12:38.899493,25.29946105709604,55.90629165746241,6.102780019458325,1.2297101732235376,0.0,0,-0.21295095157428873
2026-02-16 13:13:38.899493,25.048576355876847,53.843339794769086,6.038456665449863,1.302740344712098,0.0,0,-0.19001731833718427
2026-02-16 13:14:38.899493,24.44291486611976,55.24278706905908,5.866472400769602,1.239027133772789,0.0,0,-0.2541064536447707
2026-02-16 13:15:38.899493,24.55860589990811,54.43547370721659,5.934535164487231,1.1575646133002317,0.0,0,-0.25778757555958565
2026-02-16 13:16:38.899493,24.038285397139305,53.85890941828217,5.8740167189599894,1.2037823146901185,0.0,0,-0.22940141553512272
2026-02-16 13:17:38.899493,24.788243288368943,54.052783559929246,5.97462515430945,1.1089622541803994,0.0,0,-0.20958344068262658
2026-02-16 13:18:38.899493,25.306815046294172,54.63456474114051,6.064102859099591,1.1380149208833128,0.0,0,-0.20191717931891884
2026-02-16 13:19:38.899493,24.48754734105537,57.80760594034229,5.781634616532685,1.1844652791651573,0.0,0,-0.2212330650723076
2026-02-16 13:20:38.899493,31.776374394200353,40.64549372700321,3.5822337311014674,2.4437985161494726,1.0,1,0.055219570451047195
2026-02-16 13:21:38.899493,23.793962196842184,54.785798586049665,6.14366384520456,1.22341408543995,0.0,0,-0.22248087401002525
2026-02-16 13:22:38.899493,23.82205925148019,54.00825858165636,5.985518905838995,1.1791317537108184,0.0,0,-0.22537902892478362
2026-02-16 13:23:38.899493,25.149255929862107,53.36467078079031,5.958850679887457,1.1230400071612687,0.0,0,-0.20594592072083845
2026-02-16 13:24:38.899493,24.428214325288902,54.9932947377575,6.0034288212048725,1.1840954207331365,0.0,0,-0.26572185032373186
2026-02-16 13:25:38.899493,24.463646218631855,53.09193647451899,5.994540454440993,1.2047470208534412,0.0,0,-0.2542203277869699
2026-02-16 13:26:38.899493,24.299265226939433,56.88722273696291,6.051983283397956,1.1830854464481146,0.0,0,-0.2430735199183534
2026-02-16 13:27:38.899493,25.056847839192514,55.47952434954442,5.782082176751736,1.1877119430630045,0.0,0,-0.24155317760613992
2026-02-16 13:28:38.899493,25.15475945323362,52.150550082274016,5.493969740637421,1.2106883872635594,0.0,0,-0.1383376680059662
2026-02-16 13:29:38.899493,24.659413521789766,60.46044301262031,6.1547901598094885,1.251294615769356,0.0,0,-0.11232102311784786
2026-02-16 13:30:38.899493,24.306062109068765,58.12676782540199,5.7660167180727635,1.2364585384418119,0.0,0,-0.1987047523081254
2026-02-16 13:31:38.899493,24.886395695450492,55.127752616336146,6.045943976097225,1.1596722175231664,0.0,0,-0.2518325211470212
2026-02-16 13:32:38.899493,24.480745765249647,55.86109510491224,6.147823890175772,1.1757454060540171,0.0,0,-0.24647968402302312
2026-02-16 13:33:38.899493,24.695854887182183,54.29459664493298,6.057373783048702,1.2766024601674126,0.0,0,-0.22459131660582154
2026-02-16 13:34:38.899493,24.182862641591342,54.174127317419384,5.9944047427543525,1.2170384027667736,0.0,0,-0.26080735243524433
2026-02-16 13:35:38.899493,24.378812270947446,51.78463259740163,5.708742401592506,1.1408852885994192,0.0,0,-0.18801440791202984
2026-02-16 13:36:38.899493,24.161343735874905,53.96582309940771,5.893341877759424,1.229982395229605,0.0,0,-0.2502510356746194
2026-02-16 13:37:38.899493,24.208521539339497,57.92090625413813,5.839333440463282,1.1780732540185317,0.0,0,-0.21571635164692315
2026-02-16 13:38:38.899493,24.981309810214,53.83798526715338,6.086987145894187,1.2445893094821348,0.0,0,-0.23747774423343915
2026-02-16 13:39:38.899493,25.266899405975217,57.28583331682727,5.661035936518107,1.1846669784806725,0.0,0,-0.1719959899866203
2026-02-16 13:40:38.899493,24.39274871658789,54.79761168091227,6.220769934584022,1.1986571078366919,0.0,0,-0.24389393888158206
2026-02-16 13:41:38.899493,24.992627955387988,55.56362600720825,5.98822890842778,1.2948407135800266,0.0,0,-0.19928130015590456
2026-02-16 13:42:38.899493,24.523230636577093,55.35577499457993,5.894737947168083,1.2775138511569009,0.0,0,-0.23225271919157908
2026-02-16 13:43:38.899493,24.489307516839588,52.08976448717999,5.893264327274045,1.179776081916093,0.0,0,-0.2289881139141754
2026-02-16 13:44:38.899493,24.674110552072083,57.22584240844149,6.045241137582716,1.1724247192253177,0.0,0,-0.24303928528233903
2026-02-16 13:45:38.899493,24.389884361119815,56.31662022923038,5.821954036908925,1.1720215116727948,0.0,0,-0.24400939233634927
2026-02-16 13:46:38.899493,24.685784398307348,55.8702293719903,5.80837353979937,1.1554569390200582,0.0,0,-0.2443526891763516
2026-02-16 13:47:38.899493,24.674639879739726,56.12446335882594,5.669825510372528,1.1608421801553392,0.0,0,-0.21311724772791812
2026-02-16 13:48:38.899493,23.963741939021364,60.357757957184354,5.9250154392905365,1.2235323510958311,0.0,0,-0.11825671578427444
2026-02-16 13:49:38.899493,24.804569060453588,55.0124335822346,6.271268062233557,1.1659332237733933,0.0,0,-0.22751782969795042
2026-02-16 13:50:38.899493,24.37022666120804,52.37882500243588,5.762193389043726,1.1617019671352968,0.0,0,-0.2171295867815266
2026-02-16 13:51:38.899493,24.029728736319587,56.50362297563255,6.088090900649844,1.217578025657554,0.0,0,-0.22370371920536336
2026-02-16 13:52:38.899493,24.426198706850666,56.375698272298415,5.94867737376541,1.2663118870492192,0.0,0,-0.22450942708720484
2026-02-16 13:53:38.899493,24.726345368051902,54.594710451056926,5.91340912234679,1.2284540619977693,0.0,0,-0.26329900331723605
2026-02-16 13:54:38.899493,24.770125441428494,52.729517629050314,6.128948574965504,1.2183673949599785,0.0,0,-0.2348445170513921
2026-02-16 13:55:38.899493,24.55655003912401,51.92033650684123,6.094506030824659,1.136072823067484,0.0,0,-0.20862511265148553
2026-02-16 13:56:38.899493,24.416178967121937,54.93746570100025,6.042001430388945,1.278769119055636,0.0,0,-0.23269396712751778
2026-02-16 13:57:38.899493,24.017778211823853,54.609322948428954,5.858430992545675,1.1169870746935893,0.0,0,-0.20242977363526815
2026-02-16 13:58:38.899493,23.8502093815362,57.09205735906039,5.765713184401032,1.1586218926767624,0.0,0,-0.19205512327893587
2026-02-16 13:59:38.899493,25.12873330366142,49.02699968628665,5.949261542979501,1.1504789026336504,0.0,0,-0.13084748378632055
2026-02-16 14:00:38.899493,24.283368246405413,56.83432382722868,5.86494108251371,1.274391414976157,0.0,0,-0.2157325711010124
2026-02-16 14:01:38.899493,24.820013309192163,56.60640523094112,5.67581888557772,1.163222933928341,0.0,0,-0.20617278673772405
2026-02-16 14:02:38.899493,25.196193738865972,57.906136677034645,5.791923412979736,1.25387611926555,0.0,0,-0.17981573367320852
2026-02-16 14:03:38.899493,32.398800260791965,47.04500961998907,3.714775256285034,2.163680701730247,1.0,1,0.06663630298471168
2026-02-16 14:04:38.899493,24.816695721722823,53.71511439077216,5.73478489246844,1.1961082946948522,0.0,0,-0.22953933965703177
2026-02-16 14:05:38.899493,24.12160245571527,53.56093528200518,5.830892728620657,1.2322030230618692,0.0,0,-0.2419263722680931
2026-02-16 14:06:38.899493,24.809007682511126,56.44867342960537,5.964055283611035,1.179882962480838,0.0,0,-0.24645384781975255
2026-02-16 14:07:38.899493,25.813438645297207,57.90366540183118,6.094558042190594,1.206317890763302,0.0,0,-0.13363275291478832
2026-02-16 14:08:38.899493,24.022609538854194,56.81780956847051,5.858303357671799,1.1437858976511512,0.0,0,-0.2037124792700088
2026-02-16 14:09:38.899493,24.654064168268253,56.409062900785756,6.022495247654354,1.23199032336493,0.0,0,-0.25338138541718497
2026-02-16 14:10:38.899493,24.58507045415465,50.771246951265326,6.062932558504344,1.155619875026252,0.0,0,-0.1945349189403041
2026-02-16 14:11:38.899493,24.89444623315055,56.75819456947631,6.019784057948141,1.135173570585749,0.0,0,-0.22427397116105596
2026-02-16 14:12:38.899493,23.914033035388403,55.58365703753255,5.776065167265859,1.1985011138485806,0.0,0,-0.22534347099652446
2026-02-16 14:13:38.899493,22.958011396765205,56.7041476200844,6.061650486777136,1.1882338034478417,0.0,0,-0.12481648163872161
2026-02-16 14:14:38.899493,23.537181488209722,54.95544020083304,5.639499096250462,1.227877492974778,0.0,0,-0.16196243213608813
2026-02-16 14:15:38.899493,24.673362008120975,53.10605950738006,6.213550626682269,1.227410577347907,0.0,0,-0.24399668439016825
2026-02-16 14:16:38.899493,24.001469836318368,56.85960814104309,5.806631545275661,1.1604765211579267,0.0,0,-0.20016833581683913
2026-02-16 14:17:38.899493,24.95815455325173,52.96668192883965,5.896914218262049,1.2150776031699606,0.0,0,-0.23977192377464512
2026-02-16 14:18:38.899493,24.411786843226004,56.64628526590023,6.37947843070571,1.2550754960270067,0.0,0,-0.17778666343563415
2026-02-16 14:19:38.899493,24.78728085876836,54.83118752578637,6.005295913105251,1.2064729870163902,0.0,0,-0.2607520188072349
2026-02-16 14:20:38.899493,25.03781339700883,53.37218455425102,6.042229719288002,1.1584362372308168,0.0,0,-0.2396216425077194
2026-02-16 14:21:38.899493,24.54977401105935,53.76748373436996,6.1313171377802975,1.2538750462988804,0.0,0,-0.2448923838810949
2026-02-16 14:22:38.899493,24.448882895058492,54.554488242644595,5.748008162119835,1.2489646437503261,0.0,0,-0.23774187410375597
2026-02-16 14:23:38.899493,23.565091830233918,54.50629676910061,6.034538354728979,1.1737767593392419,0.0,0,-0.194519874708646
2026-02-16 14:24:38.899493,24.65008752464226,55.616991042594236,5.908112790189326,1.2384935109951516,0.0,0,-0.26048557136486733
2026-02-16 14:25:38.899493,24.8948526204094,60.170248672322764,5.633700764387014,1.1730992596665166,0.0,0,-0.10634507274218252
2026-02-16 14:26:38.899493,24.475620337767207,57.83164116666599,5.800293174318525,1.1841470986813867,0.0,0,-0.21998697983428595
2026-02-16 14:27:38.899493,23.56153151208666,56.209771790511034,5.940323728361395,1.2251824081947893,0.0,0,-0.19502354627606433
2026-02-16 14:28:38.899493,23.58061698379361,54.71841102718755,6.252510696061179,1.2039259703097243,0.0,0,-0.1878438810696435
2026-02-16 14:29:38.899493,24.3429279941909,51.49983894758259,5.701660439883617,1.2148036044121007,0.0,0,-0.19237756313499504
2026-02-16 14:30:38.899493,24.928351240121277,55.240669959529775,6.034644143192757,1.199537885794123,0.0,0,-0.2553258301902851
2026-02-16 14:31:38.899493,24.76886335052425,54.28049562239192,5.653330655086026,1.1325162473275152,0.0,0,-0.2118147291871349
2026-02-16 14:32:38.899493,24.826456664162603,51.97090851754818,5.795528137572862,1.2116076246604677,0.0,0,-0.22334963679931485
2026-02-16 14:33:38.899493,24.539288514859575,50.58702718083344,5.91874132194313,1.2072715411607742,0.0,0,-0.1939844184604929
2026-02-16 14:34:38.899493,34.434945293869625,42.761290028930375,3.75997998363839,2.884579542840889,1.0,1,0.09166697137152713
2026-02-16 14:35:38.899493,23.526700661174385,52.2614521598077,6.249052956378266,1.1907463739873387,0.0,0,-0.15531356446192424
2026-02-16 14:36:38.899493,31.805769686945375,41.25935463129305,2.813818471732584,2.5294383027806036,1.0,1,0.08710283797989704
2026-02-16 14:37:38.899493,24.56092242029311,55.42888124485893,6.0192293047646235,1.174438500682492,0.0,0,-0.2605633491318733
2026-02-16 14:38:38.899493,24.630799978310034,54.957058881075106,5.976010462212466,1.1444281837365389,0.0,0,-0.2542295327989163
2026-02-16 14:39:38.899493,24.401235697854393,57.56571877900981,5.747747986921353,1.1879370232348687,0.0,0,-0.2196336266064351
2026-02-16 14:40:38.899493,24.89932280439371,55.90287231873962,6.11899963507482,1.236472646147561,0.0,0,-0.23878490572960498
2026-02-16 14:41:38.899493,24.829824999041186,55.92637466966572,5.891120975406404,1.2122623467917222,0.0,0,-0.2513983291345607
2026-02-16 14:42:38.899493,25.435604725746757,58.62404051509673,5.89587407421312,1.2044005680928533,0.0,0,-0.15712380924830294
2026-02-16 14:43:38.899493,23.818526649381752,56.08613539639094,5.77601987411121,1.2128940513561732,0.0,0,-0.21243514739487085
2026-02-16 14:44:38.899493,24.967070721116848,52.56134671668466,5.874027928798705,1.1841049366350755,0.0,0,-0.23016884269825139
2026-02-16 14:45:38.899493,24.603964845980837,57.54483727165907,6.2398434284072355,1.2374417507870925,0.0,0,-0.20788144155512467
2026-02-16 14:46:38.899493,28.783667543096993,32.98052414901843,3.6754142188207486,2.2083343819420342,1.0,1,0.0908390781165701
2026-02-16 14:47:38.899493,24.420352198719062,53.40192857567123,6.06966508494168,1.2463476592660954,0.0,0,-0.24801000869197404
2026-02-16 14:48:38.899493,24.914370226842788,52.6113810566847,6.060580556647848,1.1809454652719347,0.0,0,-0.2349918518657821
2026-02-16 14:49:38.899493,24.14488933456753,55.88584866466532,5.7687144619228565,1.204494907787077,0.0,0,-0.23177673577211844
2026-02-16 14:50:38.899493,25.12657570042614,57.63569474060971,5.806796834935669,1.2415921087624662,0.0,0,-0.2036808759579976
2026-02-16 14:51:38.899493,32.97875285502979,38.07538194753658,4.494343746437839,2.287482059242697,1.0,1,0.06437689021637771
2026-02-16 14:52:38.899493,24.64826112410795,55.36436261050313,6.153635639535025,1.2045522499002561,0.0,0,-0.2516328182475509
2026-02-16 14:53:38.899493,24.81696455470123,55.50784991577526,5.9884403027504485,1.1693441496110908,0.0,0,-0.2564946323765303
2026-02-16 14:54:38.899493,24.93371384567348,52.02547240434036,5.700007704518,1.2887462775179792,0.0,0,-0.16408295063123546
2026-02-16 14:55:38.899493,24.011783165405635,54.05075793185915,6.110065450894488,1.2377606994665142,0.0,0,-0.23103249756494398
2026-02-16 14:56:38.899493,25.41952026741332,51.54813238615849,5.707391573965616,1.186103726863324,0.0,0,-0.15532730179845505
2026-02-16 14:57:38.899493,24.72808083123276,53.22789448833019,5.7810083628043705,1.186676986800543,0.0,0,-0.2508274625792369
2026-02-16 14:58:38.899493,25.054351790291452,53.95244612723022,5.90756897868093,1.2421523031806339,0.0,0,-0.23999402535830744
2026-02-16 14:59:38.899493,24.350161675996606,57.2078463795276,6.259213447626087,1.2064665783475834,0.0,0,-0.21365197121007024
2026-02-16 15:00:38.899493,24.298954870291254,50.36328300283419,5.840216575796536,1.2167728585212116,0.0,0,-0.19223421547311031
2026-02-16 15:01:38.899493,24.915881298957377,52.605465887138095,6.056048639149603,1.1957267905076177,0.0,0,-0.23894514869108108
2026-02-16 15:02:38.899493,24.218895788975836,55.85518259408631,6.404647726917095,1.248099866605767,0.0,0,-0.18761813830106633
2026-02-16 15:03:38.899493,25.225383320011687,53.857914810984575,6.184491110116513,1.1839543422554346,0.0,0,-0.22683235986821843
2026-02-16 15:04:38.899493,24.270394005493483,54.771694334657695,5.9954478952473025,1.2280138921400638,0.0,0,-0.2611601338716837
2026-02-16 15:05:38.899493,24.551690998106046,56.01391092579977,5.847536723887891,1.0943546597689324,0.0,0,-0.1960390435794338
2026-02-16 15:06:38.899493,24.445856880835372,57.25963170524927,6.2204796144174095,1.1999123835191776,0.0,0,-0.21771817381050612
2026-02-16 15:07:38.899493,24.546027568655997,57.712717453637936,6.288109477152239,1.15149657763059,0.0,0,-0.19257616377874232
2026-02-16 15:08:38.899493,24.489377610361878,53.614018428020735,6.31227221052065,1.175701742277339,0.0,0,-0.2228585357334949
2026-02-16 15:09:38.899493,23.851908723641483,58.37816772278538,5.8254746755744735,1.234301233956963,0.0,0,-0.16793492876029142
2026-02-16 15:10:38.899493,24.771739689335046,52.16436423880445,6.050982146975939,1.2002778270267136,0.0,0,-0.23652747763620346
2026-02-16 15:11:38.899493,23.676718908249974,54.44278517270733,6.211959404303814,1.2560090839030067,0.0,0,-0.18357651704545497
2026-02-16 15:12:38.899493,24.010705805005674,58.43929276248039,6.181488836125343,1.1280529962584562,0.0,0,-0.14562117820515919
2026-02-16 15:13:38.899493,24.003304860308603,53.89991937028178,6.3161392056640615,1.187718821205121,0.0,0,-0.20290970508985262
2026-02-16 15:14:38.899493,23.820871506938758,59.06882465157759,6.114894927979512,1.1625464385450872,0.0,0,-0.1334485124692954
2026-02-16 15:15:38.899493,24.76180229296009,55.92518309760934,5.833628043615425,1.2166059677813725,0.0,0,-0.25158204343997675
2026-02-16 15:16:38.899493,24.817360734280886,54.057498858765236,6.03431899350617,1.1766117951726238,0.0,0,-0.2515003917837858
2026-02-16 15:17:38.899493,25.000041031689207,54.48975146269885,5.71363353529453,1.1130191582930957,0.0,0,-0.17761289038681427
2026-02-16 15:18:38.899493,25.055290158754367,54.75467307192124,5.842483799570434,1.2405519971911636,0.0,0,-0.24206842834396242
2026-02-16 15:19:38.899493,25.356355705638137,57.149433724518516,5.99777940168628,1.188045233999369,0.0,0,-0.20329151158890596
2026-02-16 15:20:38.899493,23.960887727904613,57.2597351307825,6.119350424388558,1.2209640719564692,0.0,0,-0.20477653633282977
2026-02-16 15:21:38.899493,24.438249190356654,52.955292801769346,5.946081489909562,1.2191359336138194,0.0,0,-0.2515953809587203
2026-02-16 15:22:38.899493,24.738648004404713,55.54751885011992,5.956986660394314,1.1637580370197484,0.0,0,-0.24998466316528983
2026-02-16 15:23:38.899493,25.030422155849067,56.3743880337862,5.816994113839849,1.2369631972541553,0.0,0,-0.23138250968905333
2026-02-16 15:24:38.899493,25.553470091131594,53.989743659512904,6.153714083294424,1.2031524855464026,0.0,0,-0.19609743965853726
2026-02-16 15:25:38.899493,24.650293462319567,55.150248445768526,6.3370769587827,1.159761264774244,0.0,0,-0.2186501135498055
2026-02-16 15:26:38.899493,24.306149220032008,53.43627112854012,6.458087658013677,1.1729884485855129,0.0,0,-0.19189571175136477
2026-02-16 15:27:38.899493,25.396775040291402,51.787109827729914,6.084705836138649,1.115508841804224,0.0,0,-0.1532630721408137
2026-02-16 15:28:38.899493,24.4610635698483,57.73904445812157,5.587388957656345,1.1626275606807495,0.0,0,-0.18019352954224044
2026-02-16 15:29:38.899493,24.387408416122415,55.9787155238069,5.907026685519445,1.2212727826916034,0.0,0,-0.25113714735241993
2026-02-16 15:30:38.899493,24.551989962004544,55.980093568814965,6.08622007977064,1.1762934282395645,0.0,0,-0.24427866447439267
2026-02-16 15:31:38.899493,24.68934711866846,57.15208487831357,6.401132936465387,1.2346380563975021,0.0,0,-0.1928333290236472
2026-02-16 15:32:38.899493,23.443178292807524,55.192755321416975,6.199373791709183,1.2490863084286785,0.0,0,-0.16471815640942733
2026-02-16 15:33:38.899493,24.521512242507562,56.08415320973629,6.077269804387764,1.2842186899234627,0.0,0,-0.21422923904751323
2026-02-16 15:34:38.899493,24.559566779430234,54.37512810880301,5.779218190991138,1.2325763089883985,0.0,0,-0.2517635241195084
2026-02-16 15:35:38.899493,24.06999876243885,54.43941098710711,6.302888471600509,1.22189303871171,0.0,0,-0.21048997602152886
