Temp_C,Humidity_%,pH,EC,Water_Level_%,Ground_Truth,ML_Prediction,ML_Anomaly_Score
24.650401592650063,59.40791612772695,5.6715625798604545,1.2885524255185679,84.14482524192968,0.0,0,-0.06447168193915481
23.90984279497267,55.612760042418095,6.320899231413124,1.3010326089590607,83.11881852510157,0.0,0,-0.04531690893059309
24.783339650937112,58.94087931422654,5.988129665681656,1.424416340837655,93.47588097564599,0.0,1,0.004005051281017802
26.510854004876688,50.463502303617,6.245723203181539,1.1469334587517948,75.40281445854278,0.0,0,-0.014123164087637252
25.404249628447328,58.88010592888783,5.798589729215745,1.2090086116902161,82.49819446346544,0.0,0,-0.0887884094220906
23.272491521894736,52.64034514995392,6.180368896871092,1.1762239810595891,82.82874492381487,0.0,0,-0.06202947567527545
23.50159776120085,50.681757755757445,6.121243796895603,1.0299523377371704,79.1934447179825,0.0,0,-0.010925791827967157
25.387005592347887,50.308069417431085,6.205539314151796,1.1988071529379243,91.28176478044028,0.0,0,-0.06337472413058076
25.299466067447746,59.12117166435059,5.992909836353512,1.2656431092279306,90.91952686707839,0.0,0,-0.07169964075253438
25.282944477037642,57.571370929553055,5.807014294958232,1.1253566231231966,82.23986721083408,0.0,0,-0.0833135458607765
26.32671177434738,55.75302279123448,5.838192251356545,1.0465284247862259,80.96370319405641,0.0,0,-0.05122424351348359
24.186741556297473,52.56191756951209,5.912055750035738,1.2698395982634534,75.28594116310987,0.0,0,-0.040575033948851424
24.57608303747421,57.494768207217895,5.754321125013823,1.0853184642269431,86.20074634362818,0.0,0,-0.06279334064427772
25.94421069861727,56.663937606234725,5.825794676943239,1.149160753311591,80.53703708328557,0.0,0,-0.08376828771236344
25.730632791750608,48.57696949437243,6.427590128166733,1.1380256768014214,78.97238427281373,0.0,1,0.005895616311958118
22.91520632492297,52.263162187219685,6.211030812845284,1.139077678673639,80.63628387136414,0.0,0,-0.02611558413660714
25.257655819804633,56.56861553440233,5.929940764259286,1.270776594142368,76.13608676879709,0.0,0,-0.06206589739498153
23.97733042840321,53.00678335735488,5.976186375724396,1.18906483477636,84.42186152395823,0.0,0,-0.0973067962761121
25.393329027910493,55.6145022026798,6.055112520743153,1.135613788687254,80.98647627783144,0.0,0,-0.09391685225677732
25.397312298502676,51.274040532345495,5.755570650906769,1.3643633326271944,78.87900818139212,0.0,0,-0.032212623019624076
25.122167724671513,57.202297747258804,6.020293085536272,1.2202028253278145,87.6054541125313,0.0,0,-0.10763440120370688
22.94920550546562,55.60231883241407,5.8809356788587985,1.1046973440084389,90.09444222983832,0.0,0,-0.031246438214020344
24.780396544451314,48.287982300891244,5.627968804868764,1.1170064300886988,92.64441800496199,0.0,0,-0.014757069301211123
26.438178822860678,53.786400862176635,6.0016723493979125,1.2779255013818842,86.38095803054559,0.0,0,-0.08802872411840135
24.50823850744776,55.53241909913854,5.9065993441124265,1.3408113111657325,85.91136873980462,0.0,0,-0.07645681282813588
22.802410276961247,55.55108694776089,5.758808174521,1.2210830300311315,82.77985880628103,0.0,0,-0.036219264409860674
25.162676099697652,59.94830161460318,6.207118096871634,1.1205560885874528,87.34149170381565,0.0,0,-0.060948007576911156
24.322026419651237,58.58113844854833,6.2742218767028755,1.4157549951542678,95.46550918450124,0.0,1,0.04267526015801665
24.664040640632166,58.47390874225117,5.839998949287325,1.1930658580245015,85.11489107588501,0.0,0,-0.09850827822620312
25.60216937669009,56.17987291528893,5.971381770814536,1.2148007165864405,87.42199395784675,0.0,0,-0.10445539483522909
24.42070777338156,57.32120887581277,6.22097031138694,1.2116785101164163,88.84994165383479,0.0,0,-0.08050997386950648
25.30446940372503,57.4121871167614,5.995571403641129,1.2531295427069096,86.4720247304462,0.0,0,-0.0990664028296957
24.312833776690955,60.914068910704984,5.833604656078209,1.2013185310819814,80.00812178618786,0.0,0,-0.06081871817369994
33.950953389829614,36.12863287972189,3.7196142990020284,1.6045342150869846,32.19034315700306,1.0,1,0.27183660557552775
27.174368673322512,57.3188098665465,6.017391875314668,1.219319355751615,83.33134993079125,0.0,0,-0.07206933848462777
26.421634957457204,52.52283789127236,5.813998476012009,1.209699134769881,87.53297918666085,0.0,0,-0.08438623511730803
26.32335194730371,51.44765208767479,6.087938986441626,1.2704779628598204,92.8479265503122,0.0,0,-0.04658961977943121
25.38970988744025,52.30573631595741,5.651919405889748,1.257270034561922,86.517415931321,0.0,0,-0.070146314014014
25.859892687689577,58.994809931195576,6.1921338920043665,1.1656060484431514,85.05572269278693,0.0,0,-0.08430346080532441
25.035324028890866,53.07840453117048,5.77417011510764,1.2221947294712399,89.38099260393442,0.0,0,-0.09160828739990007
23.971857826682193,53.39994372358018,5.968764763501355,1.0922293475224407,75.46927620195869,0.0,0,-0.03175841129374213
25.07778867850653,48.52170894031495,6.110316289599804,1.1967081073512653,78.99592909862811,0.0,0,-0.07045335562222188
21.437957883716976,51.618551182479116,6.158570813926183,1.0700947898783952,87.32711173073737,0.0,1,0.047170965852205426
24.778112059579616,55.66094781656057,6.378905852727663,1.1932565238670891,87.97938403482881,0.0,0,-0.06659484076327704
23.741836012786173,56.53358101977698,5.735519205561513,1.1374848060247091,87.92834503724062,0.0,0,-0.06855142362397842
25.31362172470604,53.24095608009807,6.21092779734051,1.098680724770143,80.90408725957853,0.0,0,-0.0695924362029402
24.429849665866477,60.643813019641414,6.0814936743149355,1.2777416369929537,87.27535029217302,0.0,0,-0.0687205483858292
23.21140856111573,45.40331860226903,5.87806124689335,1.2107602650028562,84.84139167314639,0.0,0,-0.002179126664693498
27.62894261705284,56.12449404201721,6.249647838851379,1.2791628784813207,82.13850608397765,0.0,0,-0.025085938574313016
29.355050539283994,46.26032069960551,5.091003249171372,1.0457361697921335,25.329377677423377,1.0,1,0.17994813661850645
22.61698175974826,61.085711860148095,5.727946503446093,1.2182995605560953,84.7440116182156,0.0,0,-0.009552877634534218
24.271526123174844,57.90674128320418,6.037025248413117,1.1299148548533258,76.62142970937919,0.0,0,-0.04126636747828033
25.867229358659753,56.44147673436007,6.023104165142833,1.1532274454132103,85.37645186774836,0.0,0,-0.09863743078050513
25.80443992963944,55.47057577749004,5.93943572819532,1.0857727186218786,84.50714958606586,0.0,0,-0.08717071675012689
24.55808070742769,54.96970286188733,6.036202732625512,1.3189966345126427,90.09492395852139,0.0,0,-0.07546734622966728
25.49774135449509,55.56720880090036,6.013227939706313,1.2691803916290696,81.16464352664545,0.0,0,-0.09203902651204432
23.12390383271003,59.32027150164519,5.6807290237803665,1.2193008333762823,91.36023783004403,0.0,0,-0.01381841093560321
28.417075507622727,46.481002426908134,5.699309752309978,1.816393852627147,34.18627275898433,1.0,1,0.17158419620602455
24.513881455696506,60.30121522788021,6.356068510330039,1.2665473740199458,90.56723749592841,0.0,0,-0.035721940539017394
24.073369134634746,58.3057829868091,5.89160769800257,1.2949738009947762,85.76678845819099,0.0,0,-0.08351074397541508
27.650337716015077,50.64822466419415,5.9388012009405164,1.3229828154348853,90.10647896322446,0.0,0,-0.022332351254216287
26.056877083733475,56.73539366338804,6.036110965669846,1.182669537897253,80.72203722672562,0.0,0,-0.08903665994771531
26.143326079802552,49.07251597949648,5.828759632732319,1.221365536310688,85.19282410033179,0.0,0,-0.07706894460384583
24.30286543844554,56.72262660483846,5.997619114686735,1.3014700485486805,80.1695989762635,0.0,0,-0.0797997039735539
25.778658311084605,52.136671489688936,6.218856204252489,1.1745732285006205,92.60422184943299,0.0,0,-0.04426341987046806
25.04125037083175,52.36142721226632,6.071214111489925,1.346741544624884,84.30233283692323,0.0,0,-0.0722780675060421
25.43840117864707,51.41989156560473,5.736930021652443,1.1801310119437989,76.2879188726701,0.0,0,-0.04834062157921393
25.040379950242638,57.62729433154119,6.056204107910352,1.141565646866347,77.42823643820833,0.0,0,-0.06645367484658288
23.298832291327113,49.33888877677827,6.270955660638036,1.1701366218790101,83.34366411569943,0.0,0,-0.033417343785544174
25.196744668253757,55.808383933405544,6.0887155975462015,1.2564717187237986,85.94158709174533,0.0,0,-0.10223563866406338
26.954417482599933,54.181512590875684,5.833704088857224,1.319536060325876,87.69058236172596,0.0,0,-0.05235320145434458
31.949705385630455,37.64922527794055,4.5075818818291795,1.6832413031648183,30.893020004471513,1.0,1,0.2345795871573027
24.3767859122085,58.843578261990444,6.009362974141184,1.309887560092562,84.21543777780589,0.0,0,-0.08370710359914368
23.997828518043974,60.85722759147752,5.902905548539953,1.1429379722468802,85.08192717755446,0.0,0,-0.06608437960935992
25.60598473477655,61.0328730455207,6.039474268923063,1.1039781418977603,77.70550429711358,0.0,0,-0.028032570331119888
23.676668351415618,62.68200824452851,6.038762148513447,1.1108412744661913,85.57934633081436,0.0,0,-0.02831678531273668
25.890746209093965,46.23120270580513,5.808616219248059,1.2487726970739297,79.5436041765574,0.0,0,-0.01908557906424302
24.901476891971544,50.0612590849885,5.984270354156294,1.2287009684918468,76.15246725001786,0.0,0,-0.062235349006511786
25.030563212556228,55.82702152706318,5.874925372739699,1.1878947637485513,90.25256875314663,0.0,0,-0.09737357218612963
23.540839605937826,59.09410039028254,6.039129445562677,1.1506426993370413,90.8249105064674,0.0,0,-0.05100235047469309
24.728792596872513,47.61901764212994,5.973665956013379,1.25896536791006,86.34368349637367,0.0,0,-0.07454279499277439
25.293561304633496,54.11769259953929,6.010668352553174,1.2636757392955094,88.88607655332555,0.0,0,-0.09311562857957512
27.226465280315132,57.125698263813575,6.192264536157222,1.109373223315049,89.10505665100443,0.0,0,-0.029916007047582682
26.717212593906947,50.762375988126436,6.204751388274276,1.217737538386522,83.04735783110941,0.0,0,-0.06603449684664792
24.675721498950768,57.22274375667203,6.016493551397808,1.302412904656588,81.44084993096983,0.0,0,-0.09497570600392063
26.014056785685575,55.1774065804536,6.0218696078526985,1.2134196276839446,84.9753754787894,0.0,0,-0.10200042186620839
22.909028150959728,58.81632464587052,6.017419360806323,1.205982220647807,87.64073605767592,0.0,0,-0.049624194852523285
25.396179939270326,55.91101891758767,5.964456030749241,1.1615849413923023,78.43003482136682,0.0,0,-0.08201660448096848
25.77269561235539,59.96751408640409,5.855622859225317,1.2283516560411534,84.33486468942797,0.0,0,-0.08421555985647
22.61121939968707,49.26868775584772,5.888651027516923,1.1784596333135928,82.69051736745288,0.0,0,-0.015078484779132595
25.458408646543315,56.12223659895131,6.011812184098039,1.1244944075202465,83.54672945929765,0.0,0,-0.0998591443286787
26.809972898497062,51.357430228935556,6.324667241105586,1.2788238337785651,93.45364124204539,0.0,1,0.007312696531325824
24.333275533809225,51.683148377770436,6.05039941322142,1.1596636419941042,80.42300309076394,0.0,0,-0.08235584141582991
27.013336396656232,35.76374008699474,4.854978654954892,2.1613324421077067,41.29055787702428,1.0,1,0.22909589851736328
24.727669040634492,57.040553756040644,6.112026311350385,1.2192571026425012,81.267016161957,0.0,0,-0.09724642617425033
23.825635013668393,47.46534323773929,6.193847572836197,1.1232214484557443,82.52672360566974,0.0,0,-0.038611840805696296
24.165542019941398,54.64604591922233,5.906804727586757,1.2035764175804735,83.87130366650884,0.0,0,-0.10030701626499033
26.34180225804877,58.53733320580495,6.231004370509671,1.156111344636796,80.91032408474125,0.0,0,-0.05042245265905254
23.1686725338355,50.679095840344026,6.160962038424951,1.3688216124998192,83.13806747342576,0.0,0,-0.007759433959199646
25.714998237412658,57.39985389214236,5.6423325997969425,1.1875612060211778,80.1128204111652,0.0,0,-0.06613448996041327
22.50529782318475,58.0062329938158,6.002821107284611,1.1902080911844841,84.78585079423287,0.0,0,-0.036198988332469983
25.672732512252722,50.15083067642824,5.784815362134664,1.3051987564654008,90.18417185959032,0.0,0,-0.057576153219015935
25.202153171523538,53.080284069712896,6.007886889772131,1.0861836293751208,86.46082034073548,0.0,0,-0.0881722295600349
27.91049511016467,53.030576901842394,5.83641177489897,1.188920293194501,81.94585381389807,0.0,0,-0.029804812303678208
24.32620689012502,59.81660137127807,6.114263570986249,1.1886053476277367,77.58339223934603,0.0,0,-0.05071962312260514
27.33891769082564,52.5608931904944,6.150921752190043,1.2695142959059627,83.24841958885217,0.0,0,-0.05497016643151009
23.719670979103306,54.188007816509966,5.826671621823291,1.3454777183286544,77.34652259894617,0.0,0,-0.03697827268666465
22.055383868762686,49.27880531591504,5.547497371251808,1.2433835665254045,83.87131067727897,0.0,1,0.05894914804040391
24.752321131071348,57.15917170824157,6.094649322173245,1.2633520775583031,88.6964889521825,0.0,0,-0.09238102516327379
23.949062469936695,59.084978150187936,6.122262850770055,1.2347797088648116,78.05881711182569,0.0,0,-0.04817043619688893
25.69445649980384,57.706946964861615,6.1130683805569666,1.1542739183216697,85.33168282862536,0.0,0,-0.09084003206146074
24.098519596380385,49.88918264439975,6.168931464445312,1.2659551820117174,93.61727848444869,0.0,0,-0.03296063170086133
25.793908488523858,51.16124696382919,5.9810989412593525,1.2137812728222492,89.19671164087109,0.0,0,-0.08673798191637688
24.54922645472643,59.42501356593567,5.963727977121057,1.2805127959005804,86.08584864241612,0.0,0,-0.09224968938054079
23.197133221972578,55.014465075785,5.622701974552227,1.314980153811381,77.53551998202275,0.0,0,-0.0033940245672859914
24.719990956363592,54.93858403424631,6.193455898622065,1.2749524660734384,85.28396169937888,0.0,0,-0.09346019196746697
22.637794943874336,60.194995401625015,6.03018886497098,1.206065844959667,84.54783247869476,0.0,0,-0.03206089474582846
25.91715109770452,49.497806493062285,6.170510524454917,1.254651409555533,91.9325505964067,0.0,0,-0.05081778788388247
23.95944374114692,60.29820103158243,5.947418209066058,1.372840783395765,79.64563507852532,0.0,0,-0.01107719316115735
26.34269472604861,56.45732595808769,5.7224772148888885,1.1474047370534455,89.87625058226092,0.0,0,-0.0641251045163378
23.530720272134765,60.03526295033984,5.91026211496419,1.2232481359216258,79.43012719960157,0.0,0,-0.0565678989899881
23.897787861428302,49.80795226610886,5.971718675279736,1.0850227137638284,82.78272765917913,0.0,0,-0.0645278789849087
25.967852636490107,52.357128535784454,5.740026806644249,1.2597244278684991,77.68081281189444,0.0,0,-0.05702987990011199
24.71282467353557,57.149351697774364,5.870687292655692,1.219546646679773,90.56309972300569,0.0,0,-0.09447488949409227
26.353310238765193,49.317682569125346,5.970937331666002,1.2609065548012321,88.66110059709514,0.0,0,-0.0709570525365602
24.169609896458816,54.642645041406574,6.12414311939292,1.102729870492833,89.00006548958147,0.0,0,-0.07001608672261245
24.27039262847521,65.25560787641332,6.026641573271433,1.2433960936888702,77.53624349333566,0.0,0,-0.00391321579699061
25.514145617872394,56.248640561623375,5.992284445549937,1.2120265942055422,90.38761192655501,0.0,0,-0.09296444040374391
24.835557088606205,55.72130880570982,6.149653446331744,1.1723267270213862,88.41020310346308,0.0,0,-0.09662870820535185
27.61698414252013,56.092665940991566,6.04253047312784,1.1796775447626373,81.11629822863158,0.0,0,-0.053859468924512544
25.602280280440805,51.418628499894496,6.182418600547314,1.2298852345414617,86.52896895128661,0.0,0,-0.09134258860697403
23.30047736879127,47.83659793769294,5.914564677951808,1.0892400337390704,85.69006192123956,0.0,0,-0.020778839441083774
27.885486751846557,53.04580830741799,4.108747621287385,1.7199629637754068,58.13846817168041,1.0,1,0.20226974301285555
26.562288857016096,54.78120650710547,6.001519672143661,1.296935928480545,89.17850667087902,0.0,0,-0.07175051845593822
25.02142636177861,60.3360590428221,5.785593181569141,1.1854623245437201,83.17758889683148,0.0,0,-0.08117023413920776
23.006699901319394,58.372328324023115,5.82871044599728,1.2232597535961913,83.45409367903058,0.0,0,-0.05200048631092069
25.387896625040273,55.77123859038522,5.962804472823728,1.198244201027993,90.02165151592622,0.0,0,-0.09498361653083498
24.480834980399766,54.01158017074774,5.779343869190209,1.241443691924341,72.86623100716879,0.0,0,-0.04107248675175584
23.828867507505784,56.894160984141934,5.852874058220278,1.2497717257815282,81.07519949036367,0.0,0,-0.08291961059999564
23.86629657758933,54.17233003568009,5.768853833260334,1.2568693973894443,90.78455321376143,0.0,0,-0.06128746538620289
24.34034991741195,57.22247468597961,6.044000715613768,1.160861485508867,90.55750533860373,0.0,0,-0.0820078452803375
23.848974445484902,53.55443255718599,5.912304685406886,1.2832164997161546,84.36003712866416,0.0,0,-0.08881163057557123
26.115291981748978,65.14019892673599,5.888912343594278,1.147809925833517,78.78190536474656,0.0,0,-0.009762063511497943
24.627524636229385,60.96366782210879,5.971012674813629,1.3760498627854296,83.76085863946264,0.0,0,-0.026448877953876127
23.166351510388775,55.68067977401824,5.886296349036789,1.2067166331218149,85.90625428855589,0.0,0,-0.07326241902569064
24.385767931797528,56.02763158542269,5.647892028840684,1.09240142842941,82.59540313473839,0.0,0,-0.06787108659697477
25.349096081910798,60.373561959834106,6.052386264455607,1.1308104786456856,89.38359086659892,0.0,0,-0.06500570129539873
24.41270524970611,55.72685324613535,6.041807589756024,1.218399134578969,85.54200653389634,0.0,0,-0.1049796508041666
25.8342434801008,56.846602160238575,6.46149250367978,1.2774040879294373,82.29347252728397,0.0,0,-0.029999054245899326
25.12618417394419,62.498777101877195,5.572028753881247,1.1941030062032225,94.80890817002357,0.0,1,0.021320827042094148
25.080120946366858,53.26945863788731,5.948273318698957,1.210496056297311,90.84296914788358,0.0,0,-0.09281255544262385
25.632825696102834,52.19835697257248,5.807335845145271,1.109437647276915,95.37798312173135,0.0,0,-0.028530905515164018
24.179147865951887,53.76717851367493,5.934238525868001,1.3287585702340619,88.52494590316522,0.0,0,-0.06433126335634581
21.95879656983146,52.176856528146324,6.194743758208213,1.34833884954121,81.64734226815062,0.0,1,0.04106507799940634
25.281176786333866,58.78928166629995,5.93245096619064,1.106235656415061,86.57908611233648,0.0,0,-0.08544784780389708
25.908438478064774,54.979039465915015,5.812145931502955,1.2564334794999197,84.46251015731788,0.0,0,-0.08972429647758262
24.58079345514565,55.97936508322867,5.98619958671692,1.2740190318214497,86.01928448336402,0.0,0,-0.10192120847239194
24.49010630790059,53.16648262534448,6.228667480207216,1.2183524536958934,85.45969933691545,0.0,0,-0.09128018132832605
25.20163072211144,56.958823100101704,6.058178135848034,1.243647246345282,76.67309552629149,0.0,0,-0.07638454138287543
23.35537695249636,58.21111440345308,5.713463247358377,1.1903222738769963,84.29101058983646,0.0,0,-0.060941129081152734
27.955616426530028,52.05345628736028,5.962282638051008,1.1014745113483166,85.96509320727287,0.0,0,-0.021346471589501648
24.04386252079699,53.84684607996092,5.889472666673349,1.188491202303242,82.56152521257003,0.0,0,-0.0964224956585763
25.240886248910066,58.37471462859738,5.76254543982865,1.2368539961766487,89.72089793589298,0.0,0,-0.07443420228913838
24.967117250960197,51.59770417652122,5.664632596300861,1.2804120438544044,82.761475126428,0.0,0,-0.06655288988259139
24.49291789717454,55.48320103097208,6.00361001902037,1.2744367280843938,91.65106254910077,0.0,0,-0.07757841305112273
24.682241269184345,53.54820846007697,6.048001502212621,1.239746046164642,88.00732034983814,0.0,0,-0.0959737481398445
24.79982231116193,50.54282916473472,5.988256214252937,1.3638633740883082,88.05797509461354,0.0,0,-0.05547873027241024
25.359039719306676,51.281494484504144,6.657235547714864,1.1906248008900668,82.67023725173738,0.0,0,-0.0040354026564412004
23.622256640437524,57.945771785800176,6.234378496422322,1.2068374362345804,79.58941191154815,0.0,0,-0.050420637559882076
24.15199707511223,53.59656092637533,6.282470612480064,1.1710126244025945,91.68735197862064,0.0,0,-0.05093928918217844
25.199208261785436,59.39683621351356,6.418137986820111,1.0553005511622306,86.80923062601371,0.0,0,-0.001358736728497123
24.322058168013736,62.56615599368767,6.1463398609787445,1.115568296287849,77.86415819515499,0.0,0,-0.00499678926961139
24.887339282270705,51.93617298869444,5.817643313939855,1.217920908364059,80.08541121807355,0.0,0,-0.08615221496198627
25.42433758674586,52.51771979843775,6.167469004231642,1.2957447458475537,86.6985891531016,0.0,0,-0.08810740168346703
26.49028903678567,60.08694964280963,6.058567147295986,1.1825362489241904,81.05267866964819,0.0,0,-0.06496571585860961
25.83419749978128,59.87564393563424,5.8337494920018145,1.2397624929332136,83.53061306018057,0.0,0,-0.0808371423683617
23.677323124401994,56.225417565775516,5.785968137087662,1.1709054892846136,90.12284368802355,0.0,0,-0.07956728355072135
25.452932968624516,50.77922542915412,6.112721673976107,1.1572219931313228,88.52083110868571,0.0,0,-0.08408702345440622
26.104900561796644,57.373193143560435,6.131614042128014,1.1324720501536747,81.82314210396545,0.0,0,-0.07950120853209458
26.046948793936174,59.76506499751345,5.81232411563523,1.2662514429833005,82.9017419973536,0.0,0,-0.07008766031208441
29.281751989353484,39.333201175871615,4.926078951524545,2.1986989723191552,33.66564937269796,1.0,1,0.22806991870925003
26.53851265853054,56.003708543104985,6.036498071925412,1.253657779683012,85.7887190239188,0.0,0,-0.0903633930276751
25.477879341630725,56.84920714737736,5.7063284914202965,1.0828896904364145,83.79300874586433,0.0,0,-0.06805143349567999
24.120212563468005,55.4802637928517,5.7615744814525165,1.0898059195030356,90.28681507926234,0.0,0,-0.055266431258554904
22.729463816912972,54.109965651505576,5.904307156548237,1.1935123050647005,96.59579889872774,0.0,1,0.011341796407090488
25.83786797633631,51.80591542073876,5.962345757113199,1.2141617107170806,80.87311477856773,0.0,0,-0.09208467818656135
24.231125450941594,57.78004907798941,5.906206585904899,1.188371888259912,77.63203671652741,0.0,0,-0.06354940584823054
26.288039898933967,53.89328100441431,5.9575803040524224,1.2787134066266863,84.05472639897333,0.0,0,-0.08683950286859826
24.065695543825946,48.50627182217712,5.886989611052768,1.1541955490435476,89.4740674125656,0.0,0,-0.06247833915074302
24.313904749652725,53.75681380180698,5.93886049804409,1.3256069416143677,81.24637962093524,0.0,0,-0.06888435119389524
25.514513510656915,56.37207503485708,6.236441513831577,1.1710032141156494,79.54529464292807,0.0,0,-0.07185408709594154
26.78687077749053,57.11291418380026,6.140824424078719,1.1690573271035118,85.14850894902827,0.0,0,-0.08094578830935845
24.054342852120392,55.027789811010564,5.721985624130907,1.2007665874076354,80.84252471620715,0.0,0,-0.07273959454325163
24.890895036251447,55.254534536447835,6.134303067286663,1.116431549853691,83.86533334042271,0.0,0,-0.09214897045692871
24.31508504846778,53.724692935595996,5.866960985181335,1.1529588006161875,84.7643913667426,0.0,0,-0.0979455296485322
