Temp_C,Humidity_%,pH,EC,Ground_Truth,ML_Prediction,ML_Anomaly_Score
23.422960564452268,53.94260232454494,6.284204408548241,1.0983420209917303,0.0,0,-0.031189023099637614
25.55971754489478,49.76712320841452,6.21826150590752,1.250473828216492,0.0,0,-0.07966547916072747
23.628468944340142,53.56020534074701,6.055680891987572,1.2335345189333398,0.0,0,-0.09542077380493602
25.869510134467745,50.8426908044877,5.995018936422149,1.1405966905196632,0.0,0,-0.08903397387100187
26.007933447690434,53.952112580574706,5.991700957514824,1.1146432485978732,0.0,0,-0.09044084096943655
27.902533335176155,47.55835399121402,5.973491427559414,1.212904313244155,0.0,0,-0.01983123088607791
24.73834492552915,57.36144883245978,5.9062784757661975,1.2273832698388112,0.0,0,-0.10448415806337502
23.98908084384841,62.383205281487726,6.166599183692824,1.1309854891375153,0.0,0,-0.011535975342411298
26.126368027214735,57.38332745804219,6.263149837374813,1.2209514567780881,0.0,0,-0.0656480194392795
22.871469841356976,53.86134179825892,5.909001198651016,1.363123938074657,0.0,0,-0.0177650762592636
24.115875836862855,54.672350817097566,6.104084138990884,1.2207406168524542,0.0,0,-0.1053292656915838
25.965931088364815,61.47728830529322,6.245035204205381,1.2056523705361273,0.0,0,-0.041706438767574794
29.52357692131507,47.78366643294268,5.466173132464151,1.4641300207785126,1.0,1,0.11621950733438091
23.811983543316234,50.09654491478469,6.136718633362072,1.1347202491913426,0.0,0,-0.052387431097352555
26.451872752022926,57.032592370463455,5.966920174593617,1.1504344520441465,0.0,0,-0.09038196827912381
24.01340127197271,54.05381368143626,5.509930662984284,1.0540191514154924,0.0,1,0.023191358640477777
24.265075150431475,51.73354788071605,5.942477490037001,1.072576753821844,0.0,0,-0.05941801916909201
24.797052777228622,55.05462265534983,6.227593397800267,1.2234289933638243,0.0,0,-0.09241056026237915
27.580372951997454,48.08069808027957,5.825112495307833,1.1733628294666112,0.0,0,-0.02450064150436354
24.908513179215284,55.06122629938204,5.985484754737841,1.1885709417486765,0.0,0,-0.11123076383884328
25.611416276715623,57.674519032530355,5.890924409093011,1.2366249312473379,0.0,0,-0.10084315210785766
30.41004450700456,55.23122392995704,4.872069278993717,1.9559752896133433,1.0,1,0.19794064111060028
23.83406315378722,53.07254273806111,6.31289935478811,1.2295813650394245,0.0,0,-0.05698252540516635
23.713771320351814,56.40809931515712,6.048551547178754,1.1636496362595927,0.0,0,-0.09290021822105127
24.061993513183737,62.05260845859992,6.281794707768617,1.066593936958791,0.0,1,0.039063294506555546
24.292762291666946,55.155578064944976,5.802817291747979,1.2575454626346814,0.0,0,-0.0953458291604688
27.605431433274994,59.94852283115479,5.769823035852291,1.3028227907523533,0.0,0,-0.004645406644736505
25.31507359480231,65.91399898118642,6.138954834264178,1.3795129397699097,0.0,1,0.057996280422618174
25.318434819279553,55.697470351073214,6.25343372741765,1.2099658682817371,0.0,0,-0.08650377412284382
25.517034902818043,54.515522407509415,6.107026724702324,1.4014321435084656,0.0,0,-0.033663805134839686
26.113408153697485,58.60316469611321,6.451103396587304,1.2261071024316341,0.0,0,-0.014640413171928213
24.19534820629998,56.982344570038826,5.785551205866836,1.1721390082424386,0.0,0,-0.09481116325436045
25.141996262677843,54.31202005827243,6.084398416205023,1.275344984857411,0.0,0,-0.10684695349400114
25.199606639140786,54.67515196099546,5.750098587495765,1.1899885533838364,0.0,0,-0.10082188770399247
26.53321218627821,51.48064277559605,6.404975721865889,1.2329943876502119,0.0,0,-0.03505302786316222
24.307325529147313,47.40551461724872,6.004728931159889,1.1823814977791702,0.0,0,-0.06332360651519425
24.8508388733458,56.754024622835416,5.987962829624815,1.3434840064466245,0.0,0,-0.07398172176876733
23.520951626535663,53.31904370054009,5.832087827823112,1.346221520109095,0.0,0,-0.04214677205487527
25.649585552809935,51.95157922644931,5.736974051698743,1.157676814906015,0.0,0,-0.08897211001948019
23.637236914290604,51.9053963525291,5.698579626231665,1.356393956690571,0.0,0,-0.025995105903756366
26.09784135771742,45.722407440414244,6.171676939486903,1.156796887008832,0.0,0,-0.022644901515528226
26.28096142128482,60.73778067853796,6.09323491932586,1.1903187975191574,0.0,0,-0.07712651749046473
26.679226523903203,56.4298807433949,6.0432402817055975,1.2067057433051698,0.0,0,-0.09335691485455977
25.758280406989375,51.4262477506158,5.899446735765848,1.133933228098309,0.0,0,-0.09035665202252924
25.221060675436114,58.42697270337549,6.1062700550889435,1.2839424980621048,0.0,0,-0.09300808553698531
28.105953614192828,44.49906968545221,4.416214598146923,1.5679152174871933,1.0,1,0.19822880950610944
25.125041324742252,60.57569812216429,5.937908707423587,1.241941661259068,0.0,0,-0.08789706657209806
23.95512667402751,52.9057850294902,6.145324164468225,1.2787710927237594,0.0,0,-0.08283808856413177
28.090126236033008,37.64532989322323,4.4026793608126455,1.6654553200243598,1.0,1,0.23390001769212665
25.019649090317554,53.95108745106467,6.132568353844676,1.151608287510943,0.0,0,-0.10009564975192953
24.342405017510636,57.16149652372415,5.745079245401661,1.1742604817800881,0.0,0,-0.08635753370966065
24.95300546146869,55.86968256974518,5.788828871930462,1.2327162714115234,0.0,0,-0.10206579081572431
25.007706723773126,54.78706532974627,5.955591486273576,1.1429592868743281,0.0,0,-0.1013642445249403
30.814017841851303,42.99351589702555,4.201703433952582,1.6145967750344559,1.0,1,0.23577331193374074
24.687956499783468,50.88174163109131,6.002003068007358,1.3200047695241568,0.0,0,-0.07244050994023815
26.172716044363746,56.94795255534826,6.047717352077607,1.201685995414135,0.0,0,-0.09852933355659405
24.286946953142,51.70542748057743,6.112337758473209,1.1461823014524264,0.0,0,-0.08809451191181378
24.529890221147415,60.5285519793867,5.925720723859024,1.193632323162904,0.0,0,-0.08113914090185648
27.390513288996942,55.8554489313158,5.579661470436536,0.996965089754319,0.0,1,0.03937329023985381
24.85223627757728,55.188481087243694,5.919942869517513,1.1571685117482882,0.0,0,-0.11123879911384577
24.451238013895853,58.993218274313534,5.815726884972534,1.1998923796101317,0.0,0,-0.07859422247313191
26.29606727096717,55.64244520862067,5.93330626979237,1.2774627652957857,0.0,0,-0.09373780459160619
23.85635144396218,48.527552728758,5.967151973584968,1.1885314645086207,0.0,0,-0.07089738261574641
25.177668896668976,51.585407813543185,6.045818787212416,1.0594305327367255,0.0,0,-0.04810273538794124
25.200403506034885,60.42631547436911,6.099148102509767,1.116703436956556,0.0,0,-0.06607958838703004
23.196343768771023,50.39022212756453,6.134946796622098,1.2114224782596819,0.0,0,-0.046565670987568475
24.24753898546318,56.68488895774095,6.542098488856607,1.2056680135307603,0.0,1,0.02306136459789515
24.96940704569776,49.862339892179634,5.617345578081292,1.1521118548859766,0.0,0,-0.05339321353497378
23.14607689341592,53.88614114512646,6.061480618668377,1.2655961589917135,0.0,0,-0.07337014690653831
25.229892875432906,50.63698513671101,6.239535844906702,1.112816630688488,0.0,0,-0.051875593721310176
26.09051617374923,52.38122770501702,5.997205721266891,1.1998075795722578,0.0,0,-0.10312933361397209
24.377599936454548,54.07380202421882,5.9435396773007705,1.0974873854664722,0.0,0,-0.08622258339270555
24.429849665866477,53.184404875492554,5.960570533781669,1.305379178288889,0.0,0,-0.08896695284643158
23.382405058759396,52.21508647851128,6.272214995147297,1.021451017272627,0.0,1,0.023056529808253123
24.907333946081888,56.281907157646216,6.1832964866853,1.0982314003478033,0.0,0,-0.07412917361597532
27.16668931922418,49.81115384333491,5.876122097712402,1.1442131196747762,0.0,0,-0.06128767235419569
24.503873437148187,60.56573730060259,5.847260108812713,1.2345082669583671,0.0,0,-0.07823499098554093
27.09383368794819,55.78171966410607,5.774883652154818,1.1823292533134953,0.0,0,-0.07794257929728682
23.598999011343142,55.616115722929884,6.052569841027159,1.0493318942162606,0.0,0,-0.0307991975845191
25.583243547301166,51.45584244645637,6.248381506130945,1.0818334371479654,0.0,0,-0.03774730397148085
25.279942049305447,50.608494846981266,5.776983044533916,1.3754217859448699,0.0,0,-0.03794994370622412
24.734881930072465,57.57813074925219,5.908064843342865,1.1833953129127393,0.0,0,-0.10487759599786534
25.547797642300775,51.7310993441114,6.0045372876968335,1.3566527592317192,0.0,0,-0.06825635157824167
26.882222782567066,46.40918704293259,6.461232800516127,1.1177428127688882,0.0,1,0.0686224531853935
22.903333999641692,59.868519684624445,5.873134487940985,1.2504098568344684,0.0,0,-0.04316164952474644
25.096383487150252,53.02675846817637,6.3346935215206,1.3462417001035685,0.0,0,-0.030221489156235348
26.566574568585196,50.405666739045046,5.806994358487016,1.281811326202713,0.0,0,-0.07046959406856257
24.788665079248165,55.48497492728152,6.174481149351629,1.228877895656472,0.0,0,-0.09878838027656661
25.815247939547803,51.03423086241537,6.2477804462556685,1.15986855369295,0.0,0,-0.0714263468679942
26.042987277267127,51.48338720362582,6.045742265054884,1.3049259137799825,0.0,0,-0.07900386382651381
23.498152690971466,49.839330342194174,6.155984432965715,1.2531941701808242,0.0,0,-0.04664622086857412
24.204289391409535,51.91618396210853,5.751772244009743,1.0966234555339753,0.0,0,-0.05537735396730947
25.513555151863162,52.99913654562497,6.000255836073902,1.325360081307419,0.0,0,-0.08060600728337242
24.67294633436583,54.68429329690178,6.056437582100182,1.1210374107500172,0.0,0,-0.09693605202505207
23.351916533236302,58.175783214528686,6.440649152384979,1.1445646190009597,0.0,1,0.017613762748192707
25.159563608976253,50.46421465612878,6.058808217432803,1.2472037463881258,0.0,0,-0.09357334714755372
26.72794484971436,51.4275430735384,6.022280501723346,1.192919015412938,0.0,0,-0.08049844141687723
26.196718681190646,50.35461251713101,5.830087929265052,1.3705291503519688,0.0,0,-0.03892817763006201
26.341520587272583,51.317636222121635,6.297656238107902,1.0496494856655156,0.0,1,0.002313459297549336
26.52749226069691,56.92705083629458,6.019635721987858,1.2773016024851382,0.0,0,-0.08673792645092893
24.816087335920834,66.99493642200986,6.048359100203834,1.1667223293102418,0.0,1,0.025704937608758305
23.253934473891338,55.98314006952476,6.159764961712656,1.287924681494749,0.0,0,-0.05190980797290706
23.90489416218685,47.38107512550402,5.963186571068312,1.2074248525452786,0.0,0,-0.06071465591318087
31.19222018944665,41.82182726537267,6.091714525190787,1.0513012593257351,1.0,1,0.1383937093247538
32.48981548069839,48.02722845107065,4.89513051557523,2.1552747626437236,1.0,1,0.244180178368947
23.29030217654385,46.62728791043536,6.392192524684343,1.2016016205809028,0.0,1,0.025410033435627755
29.954409192685592,45.67113733677762,5.319519326003253,1.7510648538444136,1.0,1,0.17714263344760006
26.609771098637058,54.68373992205051,6.048311596657628,1.0989510134289227,0.0,0,-0.07415040920074578
24.182738011030143,60.14303614604226,6.141222866136094,1.2207232381990167,0.0,0,-0.07864248571224286
24.973229753305084,58.051454244745806,5.925056202750956,1.0993506485996312,0.0,0,-0.07143247163144018
25.491563342420793,53.612502432439626,5.598550355187238,1.2207499736714371,0.0,0,-0.07638968464355467
24.792637915124242,52.82170827270483,6.114091612019855,1.0662653669251574,0.0,0,-0.06172259364773075
26.30226671639396,61.372374472661,6.096060924308302,1.3154897366033136,0.0,0,-0.03317405193988915
25.899637625733842,53.762862826748204,6.167875850786347,1.2160284350300723,0.0,0,-0.1010857910593102
24.535480357030718,64.81575469170156,5.758533600632032,1.299767506267125,0.0,1,0.005760579222996498
24.61822884080629,57.57455580762881,5.716736230887058,1.2162081599494277,0.0,0,-0.08542362644546453
24.866417381442638,53.99288370342953,6.13999067140384,1.2102824463218043,0.0,0,-0.10209506678747382
28.07260355122682,59.8127894325695,5.718485201100744,1.1003246237843214,0.0,1,0.033146618975903874
23.380089234566473,53.0801729236599,6.079959348153742,1.1758230029679266,0.0,0,-0.08295471071740174
23.695026198265158,55.55723363694374,5.918600003462713,1.1611551361355383,0.0,0,-0.09253077804782067
23.146679382102107,47.493238674648495,6.466409920852822,1.048343264756425,0.0,1,0.09592070535514585
26.20125531108057,57.2608008683384,5.676324686866508,1.1818446257170538,0.0,0,-0.07672818454858926
24.710516730572404,58.83803222809332,6.144663515777804,1.2178629832339147,0.0,0,-0.0893746446471243
24.16845159456254,53.75806574274964,6.193528891541002,1.2609071633238282,0.0,0,-0.08902675269347571
25.499004203543272,53.17202384577416,6.27759864054202,1.144369467996093,0.0,0,-0.07051996310448533
24.990791123578596,52.150285640253614,5.862809414900147,1.2089348966524178,0.0,0,-0.10654291795488074
26.070040697283492,61.65212551284739,5.996346790166658,1.2725028981098874,0.0,0,-0.05889847129552084
24.918156963600797,52.191118055697686,6.196901814507347,1.240778665923602,0.0,0,-0.09333328773170335
23.314912520486093,50.97476797762765,5.828566691574009,1.1570217868702228,0.0,0,-0.06040522881663157
24.365201902956247,57.73797209878759,6.288925966947354,1.301126684189476,0.0,0,-0.048218695275744905
23.285314472185927,56.00971502886312,6.045038496093325,1.1464663547884648,0.0,0,-0.07144001566034408
24.776622137241223,52.037331053403534,6.118835767581276,1.2736195743648415,0.0,0,-0.09492131697189227
24.654512707758496,57.620401086490126,6.154787268460854,1.2164642411028614,0.0,0,-0.09041971295882423
24.81157020586635,58.33934295033865,6.095642673103114,1.2172150699064872,0.0,0,-0.09945338631739925
24.417185506509945,51.69891781921519,6.145162517819705,1.1991130634515461,0.0,0,-0.09281684042627902
25.537260310972332,51.903897398549574,6.193045141773332,1.0630306345960634,0.0,0,-0.04308074535652501
31.81439154349094,44.674022306048776,4.1935989349997955,1.8100322457077986,1.0,1,0.2471497629077809
25.624907344430454,57.94187403712676,6.005995424307697,1.1223680339513864,0.0,0,-0.0822019995254556
24.568849491055527,58.0985025411006,5.793382989908902,1.0806222616494976,0.0,0,-0.051131966664392015
24.607209309913124,58.25896010327442,6.0515120862904785,1.2654701678581726,0.0,0,-0.09557481510475802
24.4277482472274,53.98225308925735,5.946807774733411,1.1709552823996507,0.0,0,-0.10883068434456639
22.864673289491883,50.94231350686566,6.025374948159341,1.144419531588774,0.0,0,-0.0458470067413026
24.801903321996345,57.5004818253597,5.970212913855672,1.176825651884546,0.0,0,-0.10458903053305268
23.739776155166,48.59726756393606,5.651828062101004,1.1178553407308816,0.0,0,-0.011003930643957271
25.35534433247749,52.26455918661426,5.688772963905212,1.260825404544719,0.0,0,-0.08922886891932674
24.363892496794158,52.20715967065189,5.84032372732309,1.2457339166300658,0.0,0,-0.09905995423831448
26.932351576579446,50.2921471797627,5.919360456321338,1.1924525533480688,0.0,0,-0.0767713828671458
24.451961026367783,56.46332222826351,6.2730285933202525,1.1859302540096501,0.0,0,-0.07637115155182833
25.32286323161885,63.36666174108032,6.1476673720063255,1.1102142383926499,0.0,1,0.007587535528027933
26.870019952170374,60.53656049618586,6.145455042914724,1.24637318190441,0.0,0,-0.054533264602690756
23.919291576956727,47.8059980192613,5.994210656932393,1.1616366607879531,0.0,0,-0.06687371398576414
25.62159373166974,60.74270841519919,5.9533649404319275,1.193493474480925,0.0,0,-0.08064103265786993
23.609962372968948,55.7760840180232,6.140364406056135,1.1224295407951668,0.0,0,-0.06883614671162075
30.206493007951156,44.236828368723366,4.703428890399453,2.4184717929349615,1.0,1,0.2437172512445147
24.1674800710039,54.999058060340865,5.816294221872995,1.1992038169579582,0.0,0,-0.09796665768585838
24.627524636229385,50.80181416207277,5.9572408869404985,1.2802597802659414,0.0,0,-0.0915027605942223
23.80193747297405,53.7419984265992,6.199387544160359,1.3451521535819406,0.0,0,-0.03246922988371154
25.986820565074904,53.732371805577195,5.859306641507917,1.0886856422460172,0.0,0,-0.08031127747165284
25.23766831106218,54.11085330524039,6.202742514796706,1.2712177196564542,0.0,0,-0.0922861776789829
24.937114659307035,54.05272862785257,6.17399185387327,1.1463534761071468,0.0,0,-0.09690288905829403
24.398317423737236,61.033344392230916,5.750880512092728,1.2086409647960945,0.0,0,-0.05906814077843836
25.17462543732189,59.188706620011985,5.81894299558467,1.2816039439278846,0.0,0,-0.08183497580220384
24.035590518436322,56.71107577740244,6.288531353770356,1.188312236857528,0.0,0,-0.06546051838320655
25.57364537823074,54.524337394093635,5.9663772451564565,1.3326569794569718,0.0,0,-0.07458307871788394
24.59779963212834,53.76674252316061,6.1671146577020455,1.3072078252995647,0.0,0,-0.07573937119875812
25.79791259476209,56.31506740576423,5.842010228620041,1.288580683994499,0.0,0,-0.09356343027960234
23.85335147127949,54.04190273235572,5.9711998177742265,1.0763691008450065,0.0,0,-0.06513607814768446
24.419659432533475,52.180593957103774,6.169411984276332,1.1207384140836711,0.0,0,-0.076401138950011
25.616225643105683,52.88934405941733,6.214528708484226,1.2366135840469672,0.0,0,-0.09742606515714775
23.808557553545562,58.73376163267419,5.940313716727848,1.3282833386755768,0.0,0,-0.044926464245559294
24.67392395215635,53.68382281903046,6.213560499581141,1.300351438439974,0.0,0,-0.07686461888026741
25.766748177055295,53.5835150572906,6.155435281153134,1.2233805491670546,0.0,0,-0.1038872601944521
25.58168157756271,49.47085638345588,5.7636465561747245,1.1116403097069114,0.0,0,-0.056266738619710654
25.299170314770073,58.504823966686644,6.005256168517482,1.1575686727113577,0.0,0,-0.09668444465775927
24.220752354014287,51.141369644419775,5.921788628613414,1.3009266635324015,0.0,0,-0.07681588968898612
25.31905387558246,51.778393319737674,5.90121280570211,1.304325691167836,0.0,0,-0.08841626028008587
27.139737423991008,66.5461922468613,5.939615669987355,1.1740061449473134,0.0,1,0.0431953634488913
24.602200734040583,50.83805960701667,5.598719473787235,1.3381573310146864,0.0,0,-0.02631489825261718
24.672391902372897,55.70398900850958,6.060184887401509,1.3118646444444917,0.0,0,-0.08225321662538149
26.073350611726156,52.00263479951983,5.810224543073086,1.3751942257573988,0.0,0,-0.04805768972072899
27.453377868639933,52.97061921606386,6.003601684674151,1.2044866718069462,0.0,0,-0.07112886146517278
23.27637705155301,60.30851422200148,5.663512546137684,1.1269999342782937,0.0,1,0.007751462964129652
25.406167726374534,52.44714090888291,5.721170461537983,1.2663921102103988,0.0,0,-0.09046844027686568
25.40999227834315,56.18730843418352,6.024559170250217,1.2318830978237656,0.0,0,-0.10836889501036195
23.916814768014618,54.68604150249464,6.108290218781636,1.244299792731866,0.0,0,-0.10083295153624722
22.96597864842963,59.02493870108196,6.438114026852557,1.2524220474374972,0.0,1,0.016541420062331114
25.67294143164188,55.599980359630955,6.226374804779208,1.3861055086272218,0.0,0,-0.02398214550873723
25.2570027293581,51.83509129341206,6.214222673974486,1.2008758300209985,0.0,0,-0.09285953140311304
25.686965694135683,56.24557400431229,5.56949630939074,1.3226088759674028,0.0,0,-0.033900044388675776
25.208588230293817,52.240935100767445,6.424310018308598,1.1985369440717768,0.0,0,-0.050877034339153526
25.04508983120304,58.38184213189747,5.614240689464667,1.210125070545456,0.0,0,-0.05718882647284057
25.280638121211098,60.03095387001464,5.9946487328022116,1.2920785010471054,0.0,0,-0.07704137284551693
24.95640327034919,55.16668568855742,6.361721862001428,1.205828924171579,0.0,0,-0.06456990668210338
23.967125003925595,54.04702279240618,5.751617634616371,1.1749947292753475,0.0,0,-0.09017330008126212
25.25975030749837,50.67136745668802,5.7400230170055835,1.1896542038057807,0.0,0,-0.08867979524097025
25.155241608044584,57.9244433587579,6.104803242383139,1.249706859337553,0.0,0,-0.09553019602404905
25.878244845145954,60.72699793696432,6.094499112668556,1.2810619467622155,0.0,0,-0.07373535823664018
26.565537831999677,41.42388454841111,4.706489407993244,1.8677764550670477,1.0,1,0.21510703819986
26.450039476711773,58.75195840116536,5.8997265368868925,1.0533985930685468,0.0,0,-0.03773357572696767
26.01950143725594,58.16824040831737,5.973681116392389,1.1002429040866963,0.0,0,-0.06945242161239512
24.023016092082877,62.40461624807646,6.266883721714346,1.1639205450815415,0.0,0,-0.006320522931874184
24.52974788153576,55.28492558983606,5.878437407596031,1.4364426480701145,0.0,0,-0.008865257019947226
24.672586544391844,60.0607955518118,5.8065183902275574,1.248220465574146,0.0,0,-0.07615509276231452
24.92751552496371,48.87947628502667,5.907455862517784,0.963813466466286,0.0,1,0.00855406425161892
25.70117699972237,53.789355825297804,5.643161045593865,1.1924086757499253,0.0,0,-0.0770327209257709
24.91126292126993,51.4555493946094,5.757152628080414,1.1141332930715184,0.0,0,-0.06698244166448031
25.419908458299272,61.34478906031652,5.887721097819502,1.3097434934473702,0.0,0,-0.059575971101239855
25.02091474354972,50.62769299328504,6.017757462922394,1.2568421854787077,0.0,0,-0.09678380961086436
25.389589882603023,52.821887532261215,6.054371475844587,1.1616605738541272,0.0,0,-0.10751554057919527
26.13152634387668,63.8207492006364,6.175990496212653,1.2020248078592608,0.0,0,-0.008939356648394903
29.96683825235565,42.776343384642374,4.803463566015111,2.0409159581306704,1.0,1,0.21795943308133447
23.14291624703643,55.34028034154957,5.933050112295828,1.3145405354859032,0.0,0,-0.04763084345056878
24.075017436725574,57.179716752715976,6.074127659729078,1.0850111233930655,0.0,0,-0.0631847393077577
24.86361178900115,54.070552492574784,5.862885636292636,1.158785557699809,0.0,0,-0.10738972944525599
24.86442265227207,48.67204942118585,6.1778517207648145,1.1366142674203294,0.0,0,-0.05483894048001231
25.308139908789666,62.885402596005164,5.683452819503467,1.181802713225568,0.0,0,-0.029096493429078996
25.256570552729276,56.01296968945657,5.757889470852891,1.1946763678372134,0.0,0,-0.09668663094965535
24.3603951018084,52.87995478383446,5.633948757917467,1.158934060233675,0.0,0,-0.06642072762543283
24.94488540551181,48.708998377234046,5.867112949683316,1.1965237488334242,0.0,0,-0.08147098862214203
26.53542240371219,49.671484181476394,6.350364356204842,1.270639301861549,0.0,0,-0.03194804792295591
24.918554341960622,58.433835370556125,6.0076844357952845,1.188900567957352,0.0,0,-0.09998698108593457
26.117064859350204,53.53462671764195,6.1371018254792755,1.1249379418899084,0.0,0,-0.08524581928274927
26.586257190591763,55.24569957550645,6.107826219592599,1.2196556305374526,0.0,0,-0.0904168083769506
25.858457578529492,49.930652136133716,6.167888643431269,1.352567926691662,0.0,0,-0.04686786480725452
26.775127040454137,37.25338801315837,4.195962558722698,1.8336314224267047,1.0,1,0.2563894414068507
25.000671990807636,58.1260469024897,6.020587961476787,1.1316253826141294,0.0,0,-0.086519054433434
22.894858176613003,57.10514347472792,5.9086407460658155,1.3465160024850777,0.0,0,-0.021172990055577046
24.986873137647898,52.05380710983682,6.211412322843984,1.1033804732079295,0.0,0,-0.06262179270750212
23.90722589538101,58.13930147419398,5.791844978920825,1.280887882653624,0.0,0,-0.07510572298692281
23.415972986535152,51.10046278144384,5.958833573286997,1.242324323219867,0.0,0,-0.07186779199580395
24.69717582161093,49.38041320983143,6.43872175451954,1.3209084350808897,0.0,1,0.0012825513253441057
23.5834474177215,59.95815098093696,5.874307003499707,1.162836166056245,0.0,0,-0.06320418178172404
